"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","soilsap_relabund","soilsap_richness","soilsap_shannon.div","soilsap_simpson.div","soilsap_invsimpson.div","soilsap_evenness","littersap_relabund","littersap_richness","littersap_shannon.div","littersap_simpson.div","littersap_invsimpson.div","littersap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","Season.Year","agb","agb0","weeds","inputC0","inputN0","inputCN","inorgN0","EEA_C","EEA_N","corn_yield","soybean_yield","cotton_yield","Yield_scaled","Yield_min","Yield_max","corn_yield_2021","corn_yield_2022","corn_yield_2023","cotton_yield_2022","soybean_yield_2021","soybean_yield_2022","soybean_yield_2023","multifunctionality_index_soil","multifunctionality_index_soil2","multifunctionality_index_agronomy","multifunctionality_index_agronomy2","multifunctionality_index_yield","multifunctionality_index_yield2","tissue.N.percent_scaled","tissue.P.percent_scaled","tissue.K.percent_scaled","tissue.Ca.percent_scaled","tissue.Mg.percent_scaled","tissue.S.percent_scaled","tissue.B.ppm_scaled","tissue.Cu.ppm_scaled","tissue.Fe.ppm_scaled","tissue.Mn.ppm_scaled","tissue.Zn.ppm_scaled","tissue.Na.ppm_scaled","multifunctionality_index_nutrition","multifunctionality_index_nutrition2","YearN"
"78",952,"418","4","0-10 cm","2021","Fall","Corn-Cotton-Soybean","SHM",0.209106239,NA,1.5017,6.67,4.861359,61.82228,20.04656,47.229582,23.078333,151.619675,8.765071,NA,NA,1307,6.739749019,0.998084538,522.0672925,0.939273734,346,4.150883227,0.958540869,24.12013871,0.709984896,0.004158387,7,1.714085444,0.779074321,4.526409075,0.880865669,0.192389784,38,2.306401885,0.798101814,4.952991495,0.634047355,0.195444175,41,1.904105666,0.638170172,2.763730139,0.512742349,0.067490984,33,2.285359435,0.794644715,4.86960928,0.653612039,9.92,1.07,2.1384768,5.658688,NA,2.03,76.16,24.16,21.56,57.04,NA,NA,13.469,4.4079,17.8769,12.38,68.592,959.512,36.24,64.524,1.224,166.464,0.316,0.52,14.516,6.928,0.36,24.288,54.35,18.29551257,62.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.472376214,19.397916,1.38,0,0.24,0,24.3,84.1,214.09,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n, high Mn,","Fall 2021",1.0864,108.64,0.0138,47.2376214,1.9397916,24.3519053283868,17.8769,95.49527,70.307915,13.4384293,NA,NA,1,49.25289642,214.09,13.4384293,NA,NA,NA,NA,NA,NA,0.307692307692308,0.447947264145727,0.5,0.522639791267526,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"79",955,"419","4","0-10 cm","2021","Fall","Corn-Cotton-Soybean","Clover",0.205263158,NA,0,6.295,5.50469,54.164099,18.250946,36.752658,24.336552,162.362066,9.171323,NA,NA,907,6.49093425,0.997981494,495.4160009,0.95312753,543,5.181294201,0.988179853,84.60131739,0.822805185,0.004419555,11,2.30464421,0.890223306,9.109401709,0.961111286,0.101165431,53,3.042879411,0.913022909,11.49728034,0.766412011,0.076645982,59,3.414472286,0.945663906,18.40397302,0.837385881,0.069138792,40,2.906198424,0.920489294,12.57692271,0.787826889,8.81,0.96,2.4034116,5.68596,NA,3.09,77.36,18.08,27.28,64.54,NA,NA,12.0513,3.0368,15.0881,10.348,70.836,837.948,33.532,59.012,2.792,163.276,0.276,0.42,11.448,8.096,0.456,21.832,49.8,10.50693349,78.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145736712,5.202636,13.16,0,21.2,0,0,0,212.23,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n,","Fall 2021",0.212,21.2,0.1316,14.5736712,0.5202636,28.0120907939744,15.0881,87.091058,61.08921,13.3216771,NA,NA,0.988716132717672,49.25289642,214.09,13.3216771,NA,NA,NA,NA,NA,NA,0.307692307692308,0.416798169104899,0.333333333333333,0.407534409359439,1,0.986587828093452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"80",958,"420","4","0-10 cm","2021","Fall","Corn-Cotton-Soybean","No cover",0.198170732,NA,3.5159,6.395,2.698148,52.582171,14.296999,33.736788,24.171621,168.124713,7.230511,NA,NA,1213,6.696106436,0.998170079,546.4717067,0.943000435,525,5.116956484,0.987851614,82.31546423,0.816961699,0.014932034,29,3.221879866,0.954673008,22.06190976,0.95681521,0.139091034,47,2.770032162,0.888592059,8.976020871,0.719461291,0.170705753,68,3.286299364,0.93787296,16.09605082,0.778834782,0.054819443,32,2.790986116,0.905837456,10.61993396,0.805308366,8.98,0.98,3.9641028,4.38504,NA,2.44,72.6,24.64,44.14,48.83,NA,NA,7.9087,3.6942,11.6029,9.732,78.696,853.836,37.952,57.204,1.66,157.512,0.288,0.628,11.184,10.488,0.344,23.448,60.04,29.27694339,98.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249775344,11.352576,62.24,0,0,0,0,0,213.47,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high wen,","Fall 2021",NA,NA,0.6224,24.9775344,1.1352576,22.0016447368421,11.6029,76.807829,57.908409,13.3995119,NA,NA,0.996238710905891,49.25289642,214.09,13.3995119,NA,NA,NA,NA,NA,NA,0.384615384615385,0.456240985044799,0.6,0.493873420823662,1,0.995529276031151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"81",1441,"101","1","0-10 cm","2022","Fall","Corn-Corn-Corn","No cover",0.205729167,NA,80.1,6.21,4.389101,40.119473,19.453557,23.000544,13.741384,106.652746,5.733142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59,1,3.07,6.518,0.29,1.24,82.2,15.12,32.02,67.97,3.03,404.3142,9.5293,2.9567,12.486,24.064,72.08,1201.2,57,48.84,1.924,156.88,0.2316,0.4764,18.48,8.664,0.3712,39.296,75.6537,8.2004,49.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334154498,10.241858,85.42,0,0,0,0,0,94.51817413,"Corn",3.28,0.41,2.41,0.66,0.23,0.23,9.4,5.6,130,71,45,33,"note: high P,","Fall 2022",NA,NA,0.8542,33.4154498,1.0241858,32.6263552960801,12.486,69.695273,36.741928,5.9329057901401,NA,NA,0.27460612160072,49.25289642,214.09,NA,5.9329057901401,NA,NA,NA,NA,NA,0.230769230769231,0.404892327152857,0.2,0.256121970790244,0,0.334944285093791,0.344444444444444,0.294117647058823,0.808080808080808,0.228571428571429,0.615384615384615,0.714285714285714,0.588709677419355,0,0.0973451327433628,0.0212765957446809,0.606060606060606,0.188405797101449,0.416666666666667,0.375556872241274,3
"82",1444,"102","1","0-10 cm","2022","Fall","Corn-Corn-Corn","Wheat",0.211829436,NA,242.33,6.37,7.400664,64.675904,33.095801,39.251784,24.667796,139.322234,9.935918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.47,1.06,2.674,7.141,0.493,1.32,82.08,15.08,25.54,68.2,4.71,380.1686,7.1879,2.0158,9.2037,24.732,99.96,1164.8,60.64,47.64,1.586,164,0.2308,0.4472,15.7648,8.864,0.396,34.668,70.5987,10.1954,61.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45705562,14.58912,0,116.9,0,0,0,0,111.1062354,"Corn",3.13,0.45,2.54,0.71,0.24,0.23,10.7,11.9,145,79,58,41,"note: high ag, high cb, high P,","Fall 2022",1.169,116.9,0,45.705562,1.458912,31.3285256410256,9.2037,115.108287,63.91958,6.974138396058,NA,NA,0.375239176354375,49.25289642,214.09,NA,6.974138396058,NA,NA,NA,NA,NA,0.615384615384615,0.516798545444927,0.166666666666667,0.374326136512414,0,0.457689059990967,0.177777777777777,0.529411764705882,0.939393939393939,0.371428571428571,0.692307692307692,0.714285714285714,0.693548387096774,0.440559440559441,0.230088495575221,0.191489361702128,1,0.304347826086957,0.5,0.523719914243341,3
"83",1447,"103","1","0-10 cm","2022","Fall","Corn-Corn-Corn","SHM",0.215258856,NA,151.37,6.32,6.287727,57.122136,33.386194,31.816925,22.335718,146.701497,8.951011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.65,1.12,6.406,7.493,0.258,2.92,82.8,14.44,60.15,70.36,2.43,385.8499,9.2519,2.1197,11.3716,23.56,86.68,1152.8,59.08,49.24,2.1464,159.88,0.2356,0.5268,21.0168,9.296,0.412,32.612,65.8487,12.7279,50.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93058767,54.07251,0.28,0,67.3,1.08,93.4,65.32,92.32758192,"Corn",3.24,0.43,2.3,0.64,0.22,0.22,8.7,12.7,123,81,46,46,"note: high cb, high POC, high P,","Fall 2022",2.271,227.1,0.0028,93.058767,5.407251,17.209995800084,11.3716,105.747068,54.152643,5.7954023171184,NA,NA,0.261316685166666,49.25289642,214.09,NA,5.7954023171184,NA,NA,NA,NA,NA,0.538461538461538,0.542162702993267,0.333333333333333,0.573967491645303,0,0.318734811103346,0.3,0.411764705882353,0.696969696969697,0.171428571428572,0.538461538461538,0.571428571428572,0.532258064516129,0.496503496503497,0.0353982300884956,0.234042553191489,0.636363636363636,0.376811594202899,0.416666666666667,0.416785888253073,3
"84",1450,"104","1","0-10 cm","2022","Fall","Corn-Corn-Corn","Wheat-Clover",0.209431345,NA,91.56,6.36,5.1828,42.705188,30.411585,28.395728,20.070056,121.803068,6.944269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.26,0.99,2.925,6.377,0.404,1.28,82.28,14.52,31.59,68.86,4.36,346.0808,9.2408,2.0842,11.325,15.424,86.12,1202.12,40.16,21.688,0.1616,156.208,0.012,0.392,17.3808,4.24,0.1452,50.948,68.1187,14.1454,59.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907578804,45.99826,4.48,71.82,149.58,0,0,0,49.25289642,"Corn",3.39,0.45,2.37,0.63,0.21,0.24,9.1,12.4,135,81,54,43,"","Fall 2022",2.214,221.4,0.0448,90.7578804,4.599826,19.7307203359431,11.325,85.243842,48.465784,3.0916043082834,NA,NA,0,49.25289642,214.09,NA,3.0916043082834,NA,NA,NA,NA,NA,0.384615384615385,0.429503013658241,0.333333333333333,0.496780453132034,0,0,0.466666666666667,0.529411764705882,0.767676767676768,0.142857142857143,0.461538461538461,0.857142857142857,0.564516129032258,0.475524475524476,0.141592920353982,0.234042553191489,0.878787878787879,0.333333333333333,0.416666666666667,0.487757579234266,3
"85",1453,"105","1","0-10 cm","2022","Fall","Corn-Corn-Corn","Clover",0.219008265,NA,141.02,6.36,6.252116,55.010315,23.917797,54.841535,21.709587,125.158812,8.340964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67,1.04,4.219,5.823,0.448,1.84,82.24,15.72,43.63,60.21,4.63,354.6028,8.5528,3.3209,11.8737,23.384,86.64,1160.8,52.84,43.2,2.8912,164.8,0.2376,0.4588,17.802,10.2,0.4452,38.896,67.8562,30.9804,73.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86312017,44.880516,6.94,0,199.02,0,0,0,55.75008702,"Corn",3.35,0.41,2.18,0.72,0.22,0.22,5.6,9,132,105,56,43,"note: high wen,","Fall 2022",1.9902,199.02,0.0694,86.312017,4.4880516,19.2315117321735,11.8737,93.521192,76.551122,3.4994329622454,NA,NA,0.0394158260421431,49.25289642,214.09,NA,3.4994329622454,NA,NA,NA,NA,NA,0.538461538461538,0.524935739392068,0.333333333333333,0.490059457139977,0,0.0480765162776043,0.422222222222222,0.294117647058823,0.575757575757576,0.4,0.538461538461538,0.571428571428572,0.282258064516129,0.237762237762238,0.115044247787611,0.74468085106383,0.939393939393939,0.333333333333333,0.416666666666667,0.454538352398818,3
"86",1456,"106","1","0-10 cm","2022","Fall","Corn-Cotton-Soybean","Wheat",0.180440771,NA,59.12,6.38,4.447668,47.653651,22.081529,24.671062,15.214761,124.2439,7.084507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.88,1.03,3.978,6.356,0.378,1.88,80.76,16.72,40.26,64.33,3.82,336.1385,6.8217,2.5734,9.3951,24.52,105,1122,55.32,40.92,2.804,164.32,0.238,0.4856,20.808,9.124,0.2508,36.62,62.6287,8.0329,56.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3549637,11.4114,0.3,91,0,0,0,0,851.65,"Cotton",4.43,0.56,1.21,3.23,0.37,0.43,23,8.8,96,60,36,223,"note: high P,","Fall 2022",0.91,91,0.003,35.49637,1.14114,31.1060606060606,9.3951,81.267355,39.885823,NA,NA,0.954614485,0.169272156628307,681.76,1685.41,NA,NA,NA,0.954614485,NA,NA,NA,0.384615384615385,0.397560666398616,0.166666666666667,0.317976507245853,0,0.169272156628307,0.823529411764706,0.333333333333334,0.533333333333333,0.652173913043478,0.866666666666667,0.5,0.0642201834862385,0.307692307692308,0.522727272727273,0.27027027027027,0.1875,0.475247524752475,0.416666666666667,0.46139118475584,3
"87",1459,"107","1","0-10 cm","2022","Fall","Corn-Cotton-Soybean","SHM",0.17373461,NA,88.3,6.35,5.947377,52.607056,27.337587,28.96963,14.078159,127.587324,7.010634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,1,2.614,5.828,0.375,1.24,79.84,17.96,26.81,59.78,3.85,393.4483,3.759,2.1736,5.9326,26.012,96.662,1075.6,57.68,49,2.672,156.44,0.2364,0.4224,18.4212,8.656,0.3196,30.044,76.3387,7.9629,53.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86846999,60.459764,4.74,0,38.42,0,118.42,55.66,681.76,"Cotton",4.35,0.68,1.01,2.71,0.35,0.52,23.8,12.6,85,58,62,172,"note: high P,","Fall 2022",2.125,212.5,0.0474,86.846999,6.0459764,14.3644290440829,5.9326,92.902654,43.047789,NA,NA,0.764184784,0,681.76,1685.41,NA,NA,NA,0.764184784,NA,NA,NA,0.230769230769231,0.380418979025727,0.333333333333333,0.540503727131028,0,0,0.764705882352941,1,0.088888888888889,0.369565217391304,0.733333333333333,1,0.137614678899083,0.632478632478632,0.272727272727273,0.216216216216216,1,0.222772277227723,0.5,0.536525199959616,3
"88",1462,"108","1","0-10 cm","2022","Fall","Corn-Cotton-Soybean","Clover",0.168831169,NA,64.78,6.28,4.842679,47.146476,30.598994,24.450631,15.251053,121.169695,6.959636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.62,1,2.969,6.154,0.606,1.64,79.92,17.4,30.87,63.97,6.29,366.2894,3.6813,2.2433,5.9246,23.048,87.72,1011.6,52.4,48.84,2.8848,145.76,0.208,0.442,18.1404,8.336,0.3256,27.46,68.7587,19.8554,60.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726297154,48.303424,4.7,0,181.72,0,0,0,1061.76,"Cotton",4.29,0.6,1.24,2.81,0.37,0.45,23,8.4,89,53,43,241,"","Fall 2022",1.8172,181.72,0.047,72.6297154,4.8303424,15.0361422411794,5.9246,89.547785,39.701684,NA,NA,1.190126784,0.378618044138893,681.76,1685.41,NA,NA,NA,1.190126784,NA,NA,NA,0.307692307692308,0.384758441072777,0.333333333333333,0.55930409450286,0,0.378618044138893,0.720588235294118,0.555555555555555,0.6,0.423913043478261,0.866666666666667,0.611111111111111,0.0642201834862385,0.273504273504274,0.363636363636364,0.0810810810810811,0.40625,0.564356435643564,0.5,0.460906912454769,3
"89",1465,"109","1","0-10 cm","2022","Fall","Corn-Cotton-Soybean","No cover",0.175,NA,140.3,6.33,5.3587,50.061452,23.924337,45.704514,15.877115,107.908713,7.893258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.16,0.96,2.722,5.928,0.471,1.32,80.76,17,29.71,64.71,5.14,373.4365,2.8047,1.4918,4.2965,23.256,91.4,1029.2,54.2,45.84,3.2308,143.4,0.2152,0.4688,16.4448,8.44,0.296,30.5,59.7737,2.0404,77.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076541976,4.51122,19.32,0,0,0,0,0,956.71,"Cotton",4.03,0.56,1.11,2.64,0.36,0.49,24.7,8.9,85,50,35,187,"","Fall 2022",NA,NA,0.1932,7.6541976,0.451122,16.9670235546039,4.2965,87.237747,61.581629,NA,NA,1.072376239,0.27395008219997,681.76,1685.41,NA,NA,NA,1.072376239,NA,NA,NA,0.230769230769231,0.387212031496864,0.4,0.403447055150972,0,0.27395008219997,0.529411764705883,0.333333333333334,0.311111111111111,0.331521739130435,0.8,0.833333333333333,0.220183486238532,0.316239316239316,0.272727272727273,0,0.15625,0.297029702970297,0.25,0.366761754982459,3
"90",1468,"110","1","0-10 cm","2022","Fall","Corn-Cotton-Soybean","Wheat-Clover",0.179452055,NA,67.87,6.25,3.828889,51.926691,23.076363,85.827622,17.71329,116.546857,6.629605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1.04,2.594,6.25,0.475,1.56,80.44,16.96,25.94,62.5,4.75,412.0308,3.0266,1.649,4.6756,22.9,78.36,982.44,54.88,43.88,2.7592,145.44,0.2232,0.3968,14.9724,8.724,0.2932,31.792,78.0712,28.9079,82.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.637473432,30.36865,1.94,57.06,100.76,0,0,0,1195.88,"Cotton",4.37,0.6,1.11,3.21,0.39,0.45,27.2,5.8,107,60,36,320,"note: high lap, high wen,","Fall 2022",1.5782,157.82,0.0194,63.7473432,3.036865,20.9911679314029,4.6756,85.461548,103.540912,NA,NA,1.340461892,0.512250286454441,681.76,1685.41,NA,NA,NA,1.340461892,NA,NA,NA,0.384615384615385,0.471090925261842,0.5,0.50838480107115,1,0.512250286454441,0.779411764705882,0.555555555555555,0.311111111111111,0.641304347826087,1,0.611111111111111,0.44954128440367,0.0512820512820513,0.772727272727273,0.27027027027027,0.1875,0.955445544554455,0.583333333333333,0.548771692795622,3
"91",1471,"111","1","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","No cover",0.17721519,NA,85.75,6.4,3.101673,39.472788,23.648075,20.127661,9.814276,104.671859,6.428789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,1.03,3.101,6.699,0.435,1.72,79.84,17.56,30.7,66.32,4.31,454.9133,4.4137,1.0927,5.5064,25.192,65.32,1030.32,63.88,34.412,2.35,140.36,0.2164,0.38,14.1516,8.2,0.2848,34.52,60.8762,12.4254,88.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26443092,9.0168,66.3,0,0,0,0,0,51.93,"Soybean",5.2,0.83,3.05,1.11,0.48,0.37,40.4,10.7,164,60,68,41,"note: high P,","Fall 2022",NA,NA,0.663,26.443092,0.90168,29.3264705882353,5.5064,72.651325,29.941937,NA,3.4922925,NA,0.370943584623065,37.07,77.13,NA,NA,NA,NA,NA,3.4922925,NA,0.307692307692308,0.401740426724714,0.2,0.310591097384912,1,0.550574286772879,0.169064748201439,0.574468085106383,0.723809523809524,0.612903225806452,0.68,0.826086956521739,0.326340326340326,0.281045751633987,0.59375,0.0909090909090909,0.5,0.0355805243445693,0.5,0.451163186056126,3
"92",1474,"112","1","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.121328225,NA,167.68,6.38,5.651042,47.247117,27.336285,53.843346,15.679811,115.396468,8.276374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.35,1.08,3.969,6.291,0.152,1.96,80.24,17.12,38.35,60.78,1.47,394.8778,13.158,2.434,15.592,20.44,58.32,1033.92,68.72,31.04,5.172,137.56,0.1912,0.5064,15.282,7.764,0.2656,35.04,83.5887,31.6429,48.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889467444,35.436924,2.64,141.24,74.16,0,0,0,47.52,"Soybean",5.25,0.81,2.95,1.15,0.49,0.35,44.3,12.2,116,55,NA,44,"note: high no-n, high inorg. n, high wen, high Zn,","Fall 2022",2.154,215.4,0.0264,88.9467444,3.5436924,25.1000183876005,15.592,88.510818,69.523157,NA,3.19572,NA,0.260858711932102,37.07,77.13,NA,NA,NA,NA,NA,3.19572,NA,0.384615384615385,0.467401415298149,0.166666666666667,0.492509683180708,0,0.387180437198963,0.18705035971223,0.531914893617021,0.676190476190476,0.677419354838709,0.72,0.739130434782609,0.417249417249417,0.379084967320261,0.21875,0.0340909090909091,NA,0.0411985018726592,0.454545454545455,0.420189028606754,3
"93",1477,"113","1","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","SHM",0.186666667,NA,119.63,6.43,4.548424,50.362222,19.654625,19.722429,14.225834,156.003136,6.967777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.51,1.02,4.151,4.931,0.193,1.68,81.24,16.52,43.65,51.85,2.03,291.9598,8.4308,1.6496,10.0804,18.104,59.88,960.48,62.84,31.568,1.4876,139.08,0.1624,0.4796,17.8236,7.484,0.2644,30.468,53.3762,15.3804,47.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845714154,46.337382,2.34,0,41.76,0.44,75.6,93.1,48.95,"Soybean",5.26,0.83,2.92,1.03,0.48,0.37,41.2,12.1,107,55,68,45,"","Fall 2022",2.109,210.9,0.0234,84.5714154,4.6337382,18.2512286516316,10.0804,81.533048,33.948263,NA,3.2918875,NA,0.296555167249126,37.07,77.13,NA,NA,NA,NA,NA,3.2918875,NA,0.230769230769231,0.40204932053949,0.333333333333333,0.547908428764987,0,0.440163023341978,0.190647482014388,0.574468085106383,0.661904761904762,0.483870967741935,0.68,0.826086956521739,0.344988344988345,0.372549019607843,0.1484375,0.0340909090909091,0.5,0.0430711610486891,0.333333333333333,0.405009599002083,3
"94",1480,"114","1","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","Wheat",0.190743338,NA,169.54,6.47,5.432733,51.005881,22.527892,24.817847,13.589247,150.83716,7.723261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.35,1.11,3.084,6.295,0.292,1.28,81.96,15.8,29.8,60.82,2.82,336.2717,7.7761,1.5273,9.3034,25.496,58.68,1002.6,58.32,27.4,1.5828,133.36,0.1756,0.4944,16.6392,7.292,0.2384,34.092,62.0237,15.4829,49.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61464911,20.014684,1.78,158.44,0,0,0,0,42.78,"Soybean",5.34,0.82,3.07,1.06,0.48,0.35,42.3,10.9,123,55,74,24,"note: high P,","Fall 2022",1.5844,158.44,0.0178,61.464911,2.0014684,30.7099082853369,9.3034,86.689767,38.407094,NA,2.876955,NA,0.14253619570644,37.07,77.13,NA,NA,NA,NA,NA,2.876955,NA,0.384615384615385,0.445180794455309,0.166666666666667,0.374389750405936,0,0.211559836976658,0.219424460431655,0.553191489361702,0.733333333333333,0.532258064516129,0.68,0.739130434782609,0.370629370629371,0.294117647058824,0.2734375,0.0340909090909091,0.581081081081081,0.00374531835205993,0.5,0.417869967386473,3
"95",1483,"115","1","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","Clover",0.186170213,NA,93.8,6.51,5.504698,50.961654,27.698773,17.177269,17.808575,138.1019,8.62482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.43,1.03,2.581,7.273,0.385,1.16,82,15.4,27.37,77.13,4.08,370.5777,9.4628,1.4583,10.9211,26.392,62.424,1136,63.64,31.32,2.2316,142,0.2052,0.4756,17.136,7.612,0.2668,36.872,60.7037,19.8629,71.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.900266876,43.258456,29.32,0,218.16,0,0,0,51.09,"Soybean",5.27,0.78,2.9,1.23,0.47,0.34,38.7,11.1,135,52,62,35,"note: high P,","Fall 2022",2.1816,218.16,0.2932,90.0266876,4.3258456,20.8113501785639,10.9211,92.789945,34.985844,NA,3.4358025,NA,0.349975037443834,37.07,77.13,NA,NA,NA,NA,NA,3.4358025,NA,0.384615384615385,0.435026504381262,0.333333333333333,0.520248346160803,1,0.5194516487588,0.194244604316546,0.468085106382979,0.652380952380952,0.806451612903226,0.64,0.695652173913044,0.286713286713287,0.30718954248366,0.3671875,0,0.418918918918919,0.0243445692883895,0.333333333333333,0.405097355608417,3
